OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
36776,,Courtice,Ontario,676943.01,4862480.1,173698,Courtice Dr. G.J. MacGillivary YMCA Centre,L1E3G7,2019-06-03,2019-08-27,624410.0,Child day-care services,,,,,,,,,,Child care centre,75,Meadowglade,Road,,Clarington,POINT (-78.79694886115095 43.89419081244694),-78.79694886115095,43.89419081244694
36777,,Courtice,Ontario,677709.79,4864757.41,173704,Courtice North YMCA Centre,L1E2Y4,2019-06-03,2019-08-27,624410.0,Child day-care services,9059875305,,,,,,,,,Child care centre.,1675,Nash,Road,,Clarington,POINT (-78.78664961821235 43.914495219457216),-78.78664961821235,43.914495219457216
36778,,Courtice,Ontario,677214.79,4863750.2,101982,Dr. Emily Stowe YMCA Centre,L1E1W8,2019-06-03,2019-08-27,624410.0,Child day-care services,9054320968,www.ymcagta.org,,,,,,L1E1W8,,Daycare for ages 2 1/2 to 12 years,71,Sandringham,Drive,,Clarington,POINT (-78.79314526649206 43.905552607464706),-78.79314526649206,43.905552607464706
36779,,Enniskillen,Ontario,678600.69,4876303.865,173699,Enniskillen YMCA Centre,L0B1J0,2019-06-03,2019-08-27,624410.0,Child day-care services,2899283840,,,,,,,,,Child care centre,8145,Old Scugog,Court,,Clarington,POINT (-78.77167995001662 44.018160437508605),-78.77167995001662,44.018160437508605
36780,,Hampton,Ontario,680948.039,4871307.604,173693,Hampton YMCA Centre,L1C3K2,2019-06-03,2019-08-27,624410.0,Child day-care services,8773032267,,,,,,,,,Child care centre,43,Ormiston,Lane,,Clarington,POINT (-78.74411982424449 43.97263670546682),-78.74411982424449,43.97263670546682
36781,,Newcastle,Ontario,694089.25,4865022.37,156404,Newcastle YMCA Daycare,L1B1M7,2019-06-03,2019-08-27,624410.0,Child day-care services,9059875305,,,,,,,L1C3A6,,Daycare 18 months to 12 years old,50,Glass,Court,,Clarington,POINT (-78.58272111911151 43.91274668199069),-78.58272111911151,43.91274668199069
36782,,Oshawa,Ontario,672581.198,4863966.567,173686,Oshawa Coronation YMCA Centre,L1G2A4,2019-06-03,2019-08-27,624410.0,Child day-care services,2899273798,,,,,,,,,Child care centre,445,Adelaide,Avenue,East,Oshawa,POINT (-78.85073661760404 43.90859885555267),-78.85073661760404,43.90859885555267
36783,,Oshawa,Ontario,669890.56,4863387.67,173684,Oshawa St. Christopher YMCA Centre,L1J2P6,2019-06-03,2019-08-27,624410.0,Child day-care services,2899282711,,,,,,,,,Child care centre,431,Annapolis,Avenue,,Oshawa,POINT (-78.88440664867068 43.90401539756821),-78.88440664867068,43.90401539756821
36784,,Oshawa,Ontario,675483.3,4863204.1,173692,Oshawa John XXIII YMCA Centre,L1H7J2,2019-06-03,2019-08-27,624410.0,Child day-care services,9059040537,,,,,,,,,Child care centre,195,Athabasca,Street,,Oshawa,POINT (-78.81487173324989 43.901053565185045),-78.81487173324989,43.901053565185045
36785,,Oshawa,Ontario,673307.592,4868216.626,173691,Oshawa St. Kateri Tekakwitha YMCA Centre,L1K0J6,2019-06-03,2019-08-27,624410.0,Child day-care services,9057285198,,,,,,,,,Child care centre,1425,Coldstream,Drive,,Oshawa,POINT (-78.84031293939226 43.94666711828569),-78.84031293939226,43.94666711828569
36786,,Oshawa,Ontario,671843.11,4867968.23,173681,Oshawa St. John Bosco YMCA Centre,L1J2P6,2019-06-03,2019-08-27,624410.0,Child day-care services,2899231107,,,,,,,,,Child care centre,1600,Clearbrook,Drive,,Oshawa,POINT (-78.85863031263877 43.94477561201723),-78.85863031263877,43.94477561201723
36787,,Oshawa,Ontario,673645.77,4868311.58,173694,Oshawa Norman G. Powers YMCA Centre,L1K3B5,2019-06-03,2019-08-27,624410.0,Child day-care services,2899280745,,,,,,,,,Child care centre,1555,Coldstream,Drive,,Oshawa,POINT (-78.83607066802988 43.947441726716235),-78.83607066802988,43.947441726716235
36788,,Oshawa,Ontario,670425.31,4867243.56,173677,Oshawa Father Joseph Venini YMCA Centre,L1G3X9,2019-06-03,2019-08-27,624410.0,Child day-care services,2899273685,,,,,,,,,Child care centre,120,Glovers,Road,,Oshawa,POINT (-78.87651792876609 43.93858510484153),-78.87651792876609,43.93858510484153
36789,,Oshawa,Ontario,671780.46,4863047.78,173662,Oshawa Mary St. YMCA Child Care Centre,L1G8C1,2019-06-03,2019-08-27,624410.0,Child day-care services,9054310819,,,,,,,,,Child care centre,99,Mary,Street,North,Oshawa,POINT (-78.86099798990597 43.9005192617659),-78.86099798990597,43.9005192617659
36790,,Oshawa,Ontario,670469.63,4868622.5,49809,Kedron Child Care Centre YMCA,L1H7K5,2019-06-03,2019-08-27,624410.0,Child day-care services,9057202727,,,,,,,,,Daycare ages 2 1/2 to 12,1935,Ritson,Road,North,Oshawa,POINT (-78.8755240720812 43.950981716716186),-78.8755240720812,43.950981716716186
36791,,Oshawa,Ontario,670991.96,4864564.64,173689,Oshawa Dr. SJ Phillips YMCA Centre,L1V4V5,2019-06-03,2019-08-27,624410.0,Child day-care services,2899280423,,,,,,,,,Child care centre,625,Simcoe,Street,North,Oshawa,POINT (-78.8703228673252 43.91435041607375),-78.8703228673252,43.91435041607375
36792,,Oshawa,Ontario,669691.3,4861642.93,143826,Oshawa Waverly YMCA Centre,L1J5V1,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,www.ymcagta.org,,,,,,L1H3Z7,,Child care centre- inside Waverly public school.,100,Waverly,Street,South,Oshawa,POINT (-78.88744161879393 43.88836292650949),-78.88744161879393,43.88836292650949
36793,,Pickering,Ontario,654700.31,4853778.22,101334,Pickering Sir John A. Macdonald YMCA Centre,L1W1W7,2019-06-03,2019-08-27,624410.0,Child day-care services,4166971035,www.ymcagta.org,,,,,,L1W1W7,,YMCA children centre with before and after school programs.,777,Balaton,Avenue,,Pickering,POINT (-79.07623894673432 43.82088837867404),-79.07623894673432,43.82088837867404
36794,,Pickering,Ontario,652675.23,4855576.82,173660,Pickering Vaughan Willard YMCA Centre,L1V1V4,2019-06-03,2019-08-27,624410.0,Child day-care services,9058393007,,,,,,,,,Child care centre,1911,Dixie,Road,,Pickering,POINT (-79.10089458780904 43.837494712945926),-79.10089458780904,43.837494712945926
36795,,Pickering,Ontario,652606.14,4856429.53,173708,Pickering St. Isaac Jogues YMCA Centre,L1V1J6,2019-06-03,2019-08-27,624410.0,Child day-care services,,,,,,,,,,Child care centre,1166,Finch,Avenue,,Pickering,POINT (-79.10151012596515 43.84518236349648),-79.10151012596515,43.84518236349648
36796,,Whitby,Ontario,665342.47,4862825.4,40168,YMCA Employment and Community,L1R2G6,2019-06-03,2019-08-27,561310.0,Employment placement agencies and executive search services,9056680044,,,,,,,L1R2G6,100A,Employment and community centre for the public.,3000,Garden,Street,,Whitby,POINT (-78.94118036177747 43.89999045243839),-78.94118036177747,43.89999045243839
36797,,Pickering,Ontario,652688.18,4853064.95,231692,Frenchman's Bay YMCA,L1W2H7,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,,,Childcare,920,Oklahoma,Drive,,Pickering,POINT (-79.10145040211037 43.814888142217306),-79.10145040211037,43.814888142217306
36798,,Pickering,Ontario,651194.78,4852157.17,241694,Rosebank YMCA,L1W2N6,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,,,Day care,591,Rosebank,Road,,Pickering,POINT (-79.12026598127721 43.80702598106917),-79.12026598127721,43.80702598106917
36799,,Pickering,Ontario,650047.11,4853035.21,231577,EB Phinn YMCA,L1V1N1,2019-06-03,,624410.0,Child day-care services,8663176251,,,,,,,,,Childcare services,1500,Rougemount,Drive,,Pickering,POINT (-79.13428088765018 43.81516123189751),-79.13428088765018,43.81516123189751
36800,,Pickering,Ontario,654201.32,4858676.64,173671,Pickering St. Wilfred YMCA Centre,L1X2S9,2019-06-03,2019-08-27,624410.0,Child day-care services,,,,,,,,,,Child care centre,2360,Southcott,Road,,Pickering,POINT (-79.08102772019461 43.865072068164004),-79.08102772019461,43.865072068164004
36801,,Pickering,Ontario,649725.36,4853211.26,173707,Pickering St. Monica YMCA Centre,L1V1E3,2019-06-03,2019-08-27,624410.0,Child day-care services,,,,,,,,,,Child care centre,275,Twyn Rivers,Drive,,Pickering,POINT (-79.13823027213577 43.816810742011036),-79.13823027213577,43.816810742011036
36802,,Pickering,Ontario,652063.72,4853081.35,459547,YMCA Eyer Childcare Services.,L1W3C2,2019-06-03,2019-08-27,624410.0,Child day-care services,9054202343,,,,,,,,,Daycare,795,Eyer,Drive,,Pickering,POINT (-79.10920619751212 43.81516442350374),-79.10920619751212,43.81516442350374
36803,,Port Perry,Ontario,663464.07,4886547.06,162993,SA Cawker YMCA,L9L1P3,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L9L1A7,,Day care program,16200,Old Simcoe,Road,,Scugog,POINT (-78.95724021908357 44.11385181189859),-78.95724021908357,44.11385181189859
36804,,Port Perry,Ontario,663783.54,4885047.66,157674,RH Cornish YMCA,L9L1P9,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L9L1P9,,Before and after school child care centre,494,Queen,Street,,Scugog,POINT (-78.95371609093176 44.10028939222503),-78.95371609093176,44.10028939222503
36805,,Uxbridge,Ontario,651069.21,4885631.91,101842,Joseph Gould YMCA,L9P1M6,2019-06-03,2019-08-27,624410.0,Child day-care services,9058622750,,,,,,,L9P1M6,,Childcare program.,144,Planks,Lane,,Uxbridge,POINT (-79.1123104375323 44.10828100377674),-79.1123104375323,44.10828100377674
36806,,Brooklin,Ontario,662466.95,4869730.36,101374,St. Bridget YMCA Childcare Centre,L1M2J8,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L1M2J8,,Childcare and daycare centre,200,Carnwith,Drive,West,Whitby,POINT (-78.9748555982505 43.962760561044796),-78.9748555982505,43.962760561044796
36807,,Brooklin,Ontario,663268.66,4869276.74,101373,Meadowcrest YMCA Childcare Program,L1M1B3,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L1M1B3,,Childcare and daycare centre,20,Vipond,Road,,Whitby,POINT (-78.96500791192413 43.95850143133281),-78.96500791192413,43.95850143133281
36808,,Brooklin,Ontario,664346.08,4869936.82,173711,St. Leo YMCA Centre,L1N1H2,2019-06-03,2019-08-27,624410.0,Child day-care services,2899281582,,,,,,,,,Child care centre,120,Watford,Street,,Whitby,POINT (-78.95138317348216 43.96420080769427),-78.95138317348216,43.96420080769427
36809,,Whitby,Ontario,665007.33,4870229.5,101370,St. John Paul YMCA,L1M2L9,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L1M2L9,,Childcare and daycare centre,160,Cachet,Boulevard,,Whitby,POINT (-78.94305485415299 43.96668622705227),-78.94305485415299,43.96668622705227
36810,,Brooklin,Ontario,664362.71,4870330.02,155344,Chris Hadfield YMCA,L1M0A5,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L1N2M8,,daycare centre,160,Carnwith,Drive,West,Whitby,POINT (-78.95105434999903 43.9677350256217),-78.95105434999903,43.9677350256217
36811,,Whitby,Ontario,667835.87,4863096.75,173669,St. Paul YMCA Nursery School,L1N3K6,2019-06-03,2019-08-27,624410.0,Child day-care services,9055778998,,,,,,,,,Child care centre,200,Garrard,Road,,Whitby,POINT (-78.91006773897139 43.90186851906071),-78.91006773897139,43.90186851906071
36812,,Whitby,Ontario,663019.9,4861271.7,101369,Colonel JE Farewell YMCA,L1P1J1,2019-06-03,2019-08-27,624410.0,Child day-care services,8663176251,,,,,,,L1P1J1,,Childcare and daycare centre,810,McQuay,Boulevard,,Whitby,POINT (-78.97055760172756 43.886527503357556),-78.97055760172756,43.886527503357556
36813,,Whitby,Ontario,664681.02,4863576.64,173661,St. Matthew YMCA Child Care Centre,L1R1S6,2019-06-03,2019-08-27,624410.0,Child day-care services,9054301747,,,,,,,,,Child care centre,60,Willowbrook,Drive,,Whitby,POINT (-78.94917927769171 43.906898083422305),-78.94917927769171,43.906898083422305
36814,6476892264,Whitby,Ontario,667264.17,4859462.15,174326,The Administrative Edge,L1N1C4,2019-06-03,,541614.0,"Process, Physical Distribution, and Logistics Consulting Services",9054365818,http://www.adminedge.com/,,,,,,,,Data management and staffing services,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36815,,Whitby,Ontario,667264.17,4859462.15,375164,All About Communication Inc.,L1N1C4,2019-06-04,,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",9054100311,,,,,,,,,Speech pathologist,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36816,,Whitby,Ontario,667264.17,4859462.15,174392,Greanya Legal Services,L1N1C4,2019-06-04,,541190.0,Other legal services,2896311504,http://www.durhamparalegal.ca/,,,,,,,,Paralegal services,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36817,9054278084,Ajax,Ontario,656922.838,4857697.951,98199,Jennifer Hirlehey & Associates,A1A1A1,2019-06-04,2019-07-02,541110.0,Offices of lawyers,9054278082,,,,,,,L1S2H9,,Closed,7,Mill,Street,,Ajax,POINT (-79.04746634261556 43.855691729867495),-79.04746634261556,43.855691729867495
36818,,Port Perry,Ontario,664688.0055,4884917.9087,569723,Tallboy Roasters,L9L1G4,2019-06-04,2019-06-05,311920.0,Coffee and tea manufacturing,9059767026,tallboyroasters.ca,,,,,,,,"We have a direct trade relationship with the Coffee farmer and small batch Roast coffee beans fresh to order, free delivery locally.",28,Orchard,Road,,Scugog,POINT (-78.94246355399382 44.098919041617634),-78.94246355399382,44.098919041617634
36819,,Pickering,Ontario,654215.52,4856323.909,569724,Ajax-Pickering Web Services,L1V6W9,2019-06-04,2019-08-19,541514.0,Computer systems design and related services (except video game design and development),2897332007,https://www.ajaxpickeringwebservices.ca/,,,,,,,1347,"Helping local businesses get more customers by improving their web presence utilizing proven and cutting-edge optimization and digital marketing services. These services include customized web design, SEO, and premium hosting.",4-1550,Kingston,Road,,Pickering,POINT (-79.08153020538907 43.84389762266533),-79.08153020538907,43.84389762266533
36820,,Sunderland,Ontario,659601.3032,4899350.7594,239043,Alidale Farms,L0C1H0,2019-06-05,2019-08-02,112120.0,Dairy cattle and milk production,7053573339,,,,,,,,,Dairy farm,S11455,Sideroad 18,,,Brock,POINT (-79.00159462937823 44.22990919169573),-79.00159462937823,44.22990919169573
36821,,Nestleton Station,Ontario,675544.11,4889485.26,243112,Colwell Farms,L0B1L0,2019-06-05,2019-08-01,111219.0,Other vegetable (except potato) and melon farming,9059860054,,,,,,,,,Vegetable Farm.,3841,7a,Highway,,Scugog,POINT (-78.80540668170374 44.13748779118745),-78.80540668170374,44.13748779118745
36822,,Beaverton,Ontario,652187.6,4919057.17,238760,Elixer Farm/Petra's Esthetics Spa,L0K1A0,2019-06-05,2019-07-24,812112.0,Beauty Salons,4165002926,www.petraesthetics.com,,,,,,,,Beauty Salon,B1745,Thorah Concession Rd 3,,,Brock,POINT (-79.08862096377258 44.40881340182638),-79.08862096377258,44.40881340182638
36823,,Beaverton,Ontario,652808.53,4920649.46,238754,Grandbar Stables,L0K1A0,2019-06-05,2019-07-24,111940.0,Hay farming,7054262100,,,,,,,,,Hay and horse farm.,B27150,Thorah,Sideroad,,Brock,POINT (-79.0803579865598 44.42300975551575),-79.0803579865598,44.42300975551575
36824,,Hampton,Ontario,675670.14,4869704.83,249653,Green Acres,L0B1J0,2019-06-05,2019-08-09,111999.0,All other miscellaneous crop farming,9057287158,,,,,,,,,Crop Farm,5500,Enfield,Road,,Clarington,POINT (-78.81040117525221 43.95949639829488),-78.81040117525221,43.95949639829488
36825,,Port Perry,Ontario,666877.4,4885775.07,237398,J.C. Love Ranch,L9L1B4,2019-06-05,2019-08-01,721191.0,Bed and breakfast,9059852463,,,,,,,,,Bed and Breakfast.,2220,7a,Highway,,Scugog,POINT (-78.91485691736551 44.106135476102644),-78.91485691736551,44.106135476102644
36826,,Port Perry,Ontario,668091.24,4887469.23,243180,Mike Krajckik,L9L1B4,2019-06-05,2019-08-01,111940.0,Hay farming,9059857720,,,,,,,,,Hay Farm,2510,Head,Road,,Scugog,POINT (-78.89915980716329 44.12110053651311),-78.89915980716329,44.12110053651311
36827,,Cannington,Ontario,654959.42,4909232.82,238969,Misty Ridge Farm,L0E1E0,2019-06-05,2019-08-08,112410.0,Sheep farming,7054322026,,,,,,,,,Sheep farm.,C19070,Ridge,Road,,Brock,POINT (-79.05675397414443 44.31982873115143),-79.05675397414443,44.31982873115143
36828,,Clarington,Ontario,703682.08,4864390.24,251596,OFA 4617 Lakeshore,L1B1L9,2019-06-05,2019-07-22,111110.0,Soybean farming,9057862258,,,,,,,,,Corn soy and cattle farm.,4617,Lakeshore,Road,,Clarington,POINT (-78.46360212674965 43.904471964281825),-78.46360212674965,43.904471964281825
36829,,Cannington,Ontario,646301.44,4908449.01,232568,OFA Farm - c20325,L0E1E0,2019-06-05,2019-07-26,112130.0,Dual-Purpose Cattle Ranching and Farming,7054372625,,,,,,,,,OFA Dairy Farm,c20325,Brock,Road,,Brock,POINT (-79.16549102864326 44.31457088376826),-79.16549102864326,44.31457088376826
36830,,Cannington,Ontario,658053.98,4911777.44,232557,OFA Farm - C2225,L0E1E0,2019-06-05,2019-07-26,111940.0,Hay farming,7053415053,,,,,,,,,OFA Farm & hay sales,c2225,Brock Concession Rd 11,,,Brock,POINT (-79.01719840399736 44.3420575459157),-79.01719840399736,44.3420575459157
36831,,Cannington,Ontario,646445.6331,4910795.9329,238897,Conley Farm,L0E1E0,2019-06-05,2019-08-01,112111.0,Beef Cattle Ranching and Farming,7054373312,,,,,,,,,Beef farm.,C320,Brock Concession Rd 13,,,Brock,POINT (-79.16302472426821 44.33566029910081),-79.16302472426821,44.33566029910081
36832,,Cannington,Ontario,654147.62,4917056.46,238862,OFA Farm - C24485,L0E1E0,2019-06-05,2019-07-31,112930.0,Fur-bearing animal and rabbit production,7054328661,,,,,,,,,"Lamb, Chicken, Goats & Rabbit farm",C24485,Thorah,Sideroad,,Brock,POINT (-79.06461199020728 44.39039704907395),-79.06461199020728,44.39039704907395
36833,,Sunderland,Ontario,649785.92,4904435.04,232578,OFA Farm - S505 - The Hansons,L0C1H0,2019-06-05,2019-08-08,112130.0,Dual-Purpose Cattle Ranching and Farming,7053415208,,,,,,,,,Cattle farm,s505,Brock Concession Rd 8,,,Brock,POINT (-79.12297265300562 44.27774245980453),-79.12297265300562,44.27774245980453
36834,,Clarington,Ontario,679680.136,4876306.0832,243405,OFA Farm 2361 Concession 8,L1C3A6,2019-06-05,2019-08-09,111999.0,All other miscellaneous crop farming,,,,,,,,,,"OFA - Cash Crops, some horses.",2375,Concession Rd 8,,,Clarington,POINT (-78.75822161039653 44.01791701604136),-78.75822161039653,44.01791701604136
36835,,Scugog,Ontario,676032.58,4886602.4,243125,OFA Farm 3740,L0B1L0,2019-06-05,2019-07-31,112340.0,Poultry hatcheries,9059869991,,,,,,,,,Chicken farm,3740,Edgerton,Road,,Scugog,POINT (-78.80026757300963 44.111434229668774),-78.80026757300963,44.111434229668774
36836,,Nestleton Station,Ontario,675636.0,4889480.13,243113,OFA Farm 3860,L0B1L0,2019-06-05,2019-08-20,111999.0,All other miscellaneous crop farming,,,,,,,,,,Crop Farm,3860,7a,Highway,,Scugog,POINT (-78.80426045089455 44.137419570590346),-78.80426045089455,44.137419570590346
36837,,Clarington,Ontario,697546.4828,4871265.4743,228915,OFA Farm- 4222,L0B1M0,2019-06-05,2019-08-20,111999.0,All other miscellaneous crop farming,9057862703,,,,,,,,,Cash Crop,4222,Concession Rd 4,,,Clarington,POINT (-78.53738373933659 43.967986519314394),-78.53738373933659,43.967986519314394
36838,,Sunderland,Ontario,651187.8475,4904919.8568,232580,Phillhaven Holsteins,L0C1H0,2019-06-05,2019-08-08,112120.0,Dairy cattle and milk production,7053573834,,,,,,,,,Dairy farm.,s735,Brock Concession Rd 8,,,Brock,POINT (-79.10527378688856 44.28181493807467),-79.10527378688856,44.28181493807467
36839,,Cannington,Ontario,653224.5439,4913111.616,238892,Riversite Farm,L0E1E0,2019-06-05,2019-07-29,112120.0,Dairy cattle and milk production,7054322239,,,,,,,,,Dairy farm.,C1535,Brock Concession Rd 13,,,Brock,POINT (-79.07735716964348 44.35509772387107),-79.07735716964348,44.35509772387107
36840,,Cannington,Ontario,655079.36,4916784.39,238861,Walnut Glen,L0E1E0,2019-06-05,2019-07-25,111999.0,All other miscellaneous crop farming,7058755752,,,,,,,,,Cash crop.,C2055,Thorah Concession Rd 1,,,Brock,POINT (-79.05300148329988 44.38775027252236),-79.05300148329988,44.38775027252236
36841,,Sunderland,Ontario,648167.99,4902327.04,232624,Warrindale Farms,L0C1H0,2019-06-05,2019-08-07,111190.0,Other grain farming,7053572174,,,,,,,,,"CFFO Farm, sells Sandoz Seeds and is a Northrup King dealer.",s130,Lake Ridge,Road,,Brock,POINT (-79.14383421433833 44.25910522991109),-79.14383421433833,44.25910522991109
36842,,Beaverton,Ontario,647265.33,4924490.38,238736,GoodYear Farm,L0K1A0,2019-06-05,2019-07-25,111999.0,All other miscellaneous crop farming,,,,,,,,,,Vegetable farm,B1227,Thorah Concession Rd 8,,,Brock,POINT (-79.1488657493467 44.45871967708263),-79.1488657493467,44.45871967708263
36843,,Sunderland,,658799.8366,4901848.3367,239024,Elwill Acres,L0C1H0,2019-06-05,2019-08-14,111999.0,All other miscellaneous crop farming,7053572677,,,,,,,,,OFA Farm,S13325,Brock Concession Rd 4,,,Brock,POINT (-79.01086664556138 44.25255670944449),-79.01086664556138,44.25255670944449
36844,,Cannington,Ontario,650555.0422,4910756.1843,238913,Gordhill,L0E1E0,2019-06-05,2019-08-15,111999.0,All other miscellaneous crop farming,7054322621,,,,,,,,,Farm,C985,Regional Rd 12,,,Brock,POINT (-79.11151630271364 44.33446220059758),-79.11151630271364,44.33446220059758
36845,,Seagrave,Ontario,661697.32,4896253.58,237436,Jade Lee Meadows,L0C1H0,2019-06-05,2019-08-22,111999.0,All other miscellaneous crop farming,9059858201,,,,,,,,,Farm.,1954,Regional Rd 6,,,Scugog,POINT (-78.97632105220428 44.201580164329215),-78.97632105220428,44.201580164329215
36846,,Brock,Ontario,653456.37,4918935.62,238857,OEFP Farm - B25705,L0K1A0,2019-06-05,2019-07-24,111999.0,All other miscellaneous crop farming,,,,,,,,,,OEFP Farm,B25705,Thorah,Sideroad,,Brock,POINT (-79.07273087570994 44.4074520112181),-79.07273087570994,44.4074520112181
36847,,Scugog Island,Ontario,668324.66,4892814.87,243163,OFA 19851 Island,L9L1B6,2019-06-05,2019-08-23,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Farm,19851,Island,Road,,Scugog,POINT (-78.89453485561947 44.1691426376994),-78.89453485561947,44.1691426376994
36848,,Orono,Ontario,696266.24,4877490.2,228859,OFA 6860,L0B1N0,2019-06-05,2019-08-12,111999.0,All other miscellaneous crop farming,,,,,,,,,,Farm.,6860,Hillen,Road,,Clarington,POINT (-78.55102563877243 44.02432244064854),-78.55102563877243,44.02432244064854
36849,,Clarington,Ontario,676283.96,4878282.65,249633,OFA Farm - 2052 Concession Rd 9,L1C3A6,2019-06-05,2019-08-08,111999.0,All other miscellaneous crop farming,9052632378,,,,,,,,,OFA Farm,2052,Concession Rd 9,,,Clarington,POINT (-78.79990480448163 44.03652312782185),-78.79990480448163,44.03652312782185
36850,,Beaverton,,650035.9222,4928695.3928,238726,OFA Farm - B33245,L0K1A0,2019-06-05,2019-07-17,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Farm,B33245,Thorah Concession Rd 10,,,Brock,POINT (-79.11283829311515 44.49598619076099),-79.11283829311515,44.49598619076099
36851,,Beaverton,Ontario,646254.7278,4917071.1747,238767,OFA Farm - B755,L0K1A0,2019-06-05,2019-07-17,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Farm,B755,Thorah Concession Rd 3,,,Brock,POINT (-79.16365446012735 44.39216532752894),-79.16365446012735,44.39216532752894
36852,,Manilla,Ontario,660559.39,4907457.25,232605,OFA Farm - C16700,L0E1E0,2019-06-05,2019-08-06,111999.0,All other miscellaneous crop farming,7053572341,,,,,,,,,OFA Farm,c16700,Simcoe,Street,,Brock,POINT (-78.98711699837436 44.30263714101906),-78.98711699837436,44.30263714101906
36853,,Cannington,Ontario,648772.8862,4908909.2736,232566,OFA Farm - c20200,L0E1E0,2019-06-05,2019-07-26,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Farm,c20200,Sideroad 17,,,Brock,POINT (-79.13438588645134 44.31821063380285),-79.13438588645134,44.31821063380285
36854,,Cannington,Ontario,658588.1802,4908911.1397,238971,OFA Farm - C2145,L0E1E0,2019-06-05,2019-08-14,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Cattle Farm,C2145,Brock Concession Rd 9,,,Brock,POINT (-79.0113727475693 44.31615134957778),-79.0113727475693,44.31615134957778
36855,,Cannington,Ontario,655321.3297,4918400.0472,238858,OFA Farm - C2165,L0E1E0,2019-06-05,2019-07-31,111999.0,All other miscellaneous crop farming,,,,,,,,,,OFA Farm,C2165,Thorah Concession Rd 2,,,Brock,POINT (-79.04948232669192 44.40223559506083),-79.04948232669192,44.40223559506083
36856,,Whitby,Ontario,667264.17,4859462.15,174340,K9 Watch & Protective Services,L1N1C4,2019-06-06,,561612.0,Security guard and patrol services,4166882534,http://www.k9watchservices.com/,,,,,,,,Security services - K9 dog protection office.,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36857,,Whitby,Ontario,667264.17,4859462.15,174361,CST Consultants Inc,L1N1C4,2019-06-06,,541611.0,Administrative management and general management consulting services,8667959407,http://www.cst.org/,,,,,,,,Help Canadian families save for college and university using Registered Education Savings Plans,105,Consumers,Drive,,Whitby,POINT (-78.91832169017195 43.86929529807061),-78.91832169017195,43.86929529807061
36858,9059820840,Port Perry,Ontario,664471.92,4885611.47,8946,Durham Region Health - North Office,L9L1B8,2019-06-06,,913910.0,"Other local, municipal and regional public administration",9059854889,,,,,,,L9L1B8,,Municipal health services.,181,Perry,Street,,Scugog,POINT (-78.9449452575434 44.10520796882729),-78.9449452575434,44.10520796882729
36859,,Newcastle,Ontario,693846.24,4865678.46,4100,Newcastle Library,L1B1L5,2019-06-10,,519121.0,Libraries,9059874844,www.clarington-library.on.ca,,,,,,,,Public library,150,King,Avenue,East,Clarington,POINT (-78.58550625285372 43.91871259236026),-78.58550625285372,43.91871259236026
36860,9056652359,Whitby,Ontario,663641.99,4860158.39,10914,Avalon Dental Care,L1P1P7,2019-06-10,,621210.0,Offices of dentists,9056652353,avalondentalcare.com,,,,,,L1P1P7,,Closed,910,Dundas,Street,West,Whitby,POINT (-78.9631594599241 43.8763721765917),-78.9631594599241,43.8763721765917
36861,,Whitby,Ontario,663509.5432,4865129.8192,569841,SCentry Solutions Inc.,L1R3B2,2019-06-11,2019-08-13,541611.0,Administrative management and general management consulting services,6476400424,www.scentrysolutions.com,,,,,,,,"A customized hands-on consultative approach to business and supply chain solutions specializing in small and medium sized companies within the Ontario market.
",10,Floree,Street,,Whitby,POINT (-78.96328209269376 43.92113434155011),-78.96328209269376,43.92113434155011
